@relation training_data_sample_1000-weka.filters.unsupervised.attribute.Remove-R1

@attribute max_freq numeric
@attribute coeff1 numeric
@attribute coeff2 numeric
@attribute coeff3 numeric
@attribute coeff4 numeric
@attribute label {drop,fall,false}

@data
40.004617,40.004617,0.019139,0.018974,0.019139,false
40.003353,40.003353,0.018438,0.019139,0.018438,false
40.023408,40.023408,0.038288,0.000513,0.038288,false
39.983109,39.983109,0.038497,0.040482,0.038497,false
39.980247,39.980247,0.003557,0.039971,0.003557,false
39.986085,39.986085,0.026808,0.000367,0.026808,false
39.963087,39.963087,0.021335,0.020938,0.021335,false
39.982153,39.982153,0.030367,0.000587,0.030367,false
39.982463,39.982463,0.031444,0.000606,0.031444,false
39.991996,39.991996,0.014413,0.020385,0.014413,false
39.995932,39.995932,0.008188,0.003358,0.008188,false
40.002405,40.002405,0.004864,0.009295,0.004864,false
39.994602,39.994602,0.006545,0.023409,0.006545,false
39.988189,39.988189,0.026188,0.005614,0.026188,false
39.993482,39.993482,0.011588,0.027795,0.011588,false
39.932885,39.932885,0.058599,0.034956,0.058599,false
39.890459,39.890459,0.127085,0.118095,0.127085,false
39.894901,39.894901,0.114167,0.09232,0.114167,false
40.007404,40.007404,0.019411,0.02044,0.019411,false
40.008706,40.008706,0.019941,0.019138,0.019941,false
40.010191,40.010191,0.019761,0.020292,0.019761,false
40.054978,40.054978,0.046441,0.019337,0.046441,false
40.006815,40.006815,0.049775,0.061231,0.049775,false
39.965563,39.965563,0.024287,0.018749,0.024287,false
39.963745,39.963745,0.024225,0.021338,0.024225,false
39.983329,39.983329,0.02873,0.001763,0.02873,false
39.984891,39.984891,0.027611,0.001157,0.027611,false
39.984245,39.984245,0.030782,0.017914,0.030782,false
39.997337,39.997337,0.01116,0.009131,0.01116,false
39.976983,39.976983,0.005574,0.001398,0.005574,false
39.977669,39.977669,0.010635,0.007387,0.010635,false
39.985303,39.985303,0.010157,0.005647,0.010157,false
39.979455,39.979455,0.004527,0.007088,0.004527,false
39.987933,39.987933,0.007345,0.002617,0.007345,false
40.004495,40.004495,0.010873,0.006165,0.010873,false
40.016268,40.016268,0.004599,0.005608,0.004599,false
40.013549,40.013549,0.01075,0.007988,0.01075,false
40.004138,40.004138,0.021286,0.019783,0.021286,false
40.024123,40.024123,0.000202,0.000202,0.000202,false
40.004873,40.004873,0.019855,0.019855,0.019855,false
40.004875,40.004875,0.019152,0.018423,0.019152,false
39.9848,39.9848,0.026945,0.000917,0.026945,false
39.946173,39.946173,0.000622,0.000165,0.000622,false
39.983498,39.983498,0.026566,0.000716,0.026566,false
40.002914,40.002914,0.017693,0.017194,0.017693,false
40.005954,40.005954,0.021395,0.01826,0.021395,false
40.024924,40.024924,0.040906,0.000646,0.040906,false
39.966395,39.966395,0.01897,0.020534,0.01897,false
39.986249,39.986249,0.001632,0.038552,0.001632,false
40.022583,40.022583,0.000715,0.000715,0.000715,false
40.023096,40.023096,0.000202,0.001228,0.000202,false
39.965642,39.965642,0.019617,0.019855,0.019617,false
39.985807,39.985807,0.028303,0.001192,0.028303,false
40.002562,40.002562,0.019826,0.020333,0.019826,false
40.003958,40.003958,0.018236,0.01934,0.018236,false
39.984618,39.984618,0.025769,0,0.025769,false
40.003351,40.003351,0.019868,0.01914,0.019868,false
40.003351,40.003351,0.019868,0.01914,0.019868,false
39.984415,39.984415,0.000881,0.038077,0.000881,false
39.967111,39.967111,0.019139,0.01934,0.019139,false
39.966598,39.966598,0.018423,0.018423,0.018423,false
39.965679,39.965679,0.019666,0.018937,0.019666,false
39.965275,39.965275,0.019666,0.019341,0.019666,false
39.984103,39.984103,0.026706,0.000514,0.026706,false
39.985736,39.985736,0.026565,0.000715,0.026565,false
39.984305,39.984305,0.026566,0.000716,0.026566,false
40.024013,40.024013,0.000715,0.000715,0.000715,false
40.00447,40.00447,0.019654,0.019855,0.019654,false
40.023609,40.023609,0.000551,0.000715,0.000551,false
40.004471,40.004471,0.018944,0.018423,0.018944,false
40.022528,40.022528,0.001393,0.001393,0.001393,false
40.022014,40.022014,0.001485,0.00088,0.001485,false
39.966395,39.966395,0.01895,0.019653,0.01895,false
39.96566,39.96566,0.019307,0.019653,0.019307,false
39.962504,39.962504,0.018679,0.01859,0.018679,false
39.964595,39.964595,0.019656,0.02002,0.019656,false
39.96612,39.96612,0.019141,0.017468,0.019141,false
40.006304,40.006304,0.019377,0.019377,0.019377,false
40.00535,40.00535,0.020094,0.019855,0.020094,false
40.006066,40.006066,0.019378,0.019138,0.019378,false
39.986928,39.986928,0.027403,0,0.027403,false
40.004398,40.004398,0.018448,0.019377,0.018448,false
40.003828,40.003828,0.019713,0.019947,0.019713,false
40.000363,40.000363,0.018859,0.018168,0.018859,false
40.024526,40.024526,0.002775,0.000458,0.002775,false
40.003479,40.003479,0.020547,0.019819,0.020547,false
40.005224,40.005224,0.01861,0.017671,0.01861,false
39.968782,39.968782,0.018914,0.018146,0.018914,false
39.967109,39.967109,0.020619,0.019412,0.020619,false
39.986248,39.986248,0.028277,0.000752,0.028277,false
39.969679,39.969679,0.021276,0.018897,0.021276,false
39.946264,39.946264,0,0,0,false
39.966396,39.966396,0.018222,0.018222,0.018222,false
39.964835,39.964835,0.018938,0.01835,0.018938,false
40.002838,40.002838,0.018951,0.019653,0.018951,false
40.003095,40.003095,0.018732,0.019212,0.018732,false
39.984963,39.984963,0.028616,0.000752,0.028616,false
39.964045,39.964045,0.019343,0.01914,0.019343,false
40.023811,40.023811,0.000743,0.000513,0.000743,false
40.004873,40.004873,0.019855,0.019855,0.019855,false
39.986929,39.986929,0.026728,0,0.026728,false
39.967076,39.967076,0.018186,0.018423,0.018186,false
39.985736,39.985736,0.026565,0.000715,0.026565,false
39.96456,39.96456,0.019162,0.018222,0.019162,false
40.021776,40.021776,0.000715,0.000715,0.000715,false
40.002839,40.002839,0.018425,0.018625,0.018425,false
40.002638,40.002638,0.018424,0.018424,0.018424,false
40.02218,40.02218,0.000552,0.000715,0.000552,false
40.022895,40.022895,0.000726,0,0.000726,false
40.00416,40.00416,0.018437,0.019138,0.018437,false
40.023536,40.023536,0.000859,0.000238,0.000859,false
40.022693,40.022693,0.001162,0.000202,0.001162,false
40.003553,40.003553,0.019666,0.018938,0.019666,false
39.984415,39.984415,0.026949,0.000203,0.026949,false
39.983902,39.983902,0.026281,0.000716,0.026281,false
40.003353,40.003353,0.018438,0.019139,0.018438,false
39.984102,39.984102,0.027433,0.000513,0.027433,false
39.984102,39.984102,0.027433,0.000513,0.027433,false
39.964045,39.964045,0.019343,0.01914,0.019343,false
40.003241,40.003241,0.019355,0.020057,0.019355,false
40.021868,40.021868,0,0,0,false
39.964761,39.964761,0.019153,0.018827,0.019153,false
40.004268,40.004268,0.019856,0.020057,0.019856,false
40.022931,40.022931,0.001209,0.001393,0.001209,false
39.985644,39.985644,0.027066,0,0.027066,false
39.964559,39.964559,0.019355,0.018625,0.019355,false
39.96476,39.96476,0.019654,0.019855,0.019654,false
39.945309,39.945309,0,0,0,false
39.983533,39.983533,0.027588,0.000681,0.027588,false
40.021318,40.021318,0.001498,0.000843,0.001498,false
40.026249,40.026249,0.001791,0.000422,0.001791,false
40.002158,40.002158,0.019841,0.020736,0.019841,false
39.984929,39.984929,0.026565,0.000715,0.026565,false
40.004671,40.004671,0.019856,0.019653,0.019856,false
39.986249,39.986249,0.000202,0.038479,0.000202,false
39.985131,39.985131,0.02642,0.000917,0.02642,false
39.96579,39.96579,0.018424,0.018424,0.018424,false
39.96579,39.96579,0.018424,0.018424,0.018424,false
40.004984,40.004984,0.01914,0.01934,0.01914,false
39.986048,39.986048,0.000285,0.038277,0.000285,false
40.004782,40.004782,0.019139,0.019139,0.019139,false
40.004268,40.004268,0.020057,0.019653,0.020057,false
40.004268,40.004268,0.019856,0.020057,0.019856,false
40.024526,40.024526,0.000202,0.000202,0.000202,false
39.968066,39.968066,0.019153,0.018385,0.019153,false
39.966744,39.966744,0.019863,0.017467,0.019863,false
39.967146,39.967146,0.019911,0.020808,0.019911,false
39.985333,39.985333,0.02628,0.000715,0.02628,false
39.984929,39.984929,0.026565,0.000715,0.026565,false
39.984929,39.984929,0.000715,0.037562,0.000715,false
40.021776,40.021776,0.000715,0.000715,0.000715,false
40.004471,40.004471,0.018223,0.019853,0.018223,false
39.966707,39.966707,0.01934,0.01934,0.01934,false
39.986249,39.986249,0.000202,0.038479,0.000202,false
39.967111,39.967111,0.019139,0.01934,0.019139,false
39.985846,39.985846,0.026924,0.000202,0.026924,false
39.985644,39.985644,0.027066,0,0.027066,false
39.985644,39.985644,0,0.038277,0,false
40.005186,40.005186,0.019341,0.019139,0.019341,false
40.005388,40.005388,0.018937,0.01934,0.018937,false
39.966707,39.966707,0.018937,0.019341,0.018937,false
39.947973,39.947973,0.000202,0.000202,0.000202,false
39.966396,39.966396,0.018424,0.018625,0.018424,false
39.966707,39.966707,0.01914,0.018937,0.01914,false
39.986249,39.986249,0.027209,0.000202,0.027209,false
39.98625,39.98625,0.026923,0.000202,0.026923,false
39.947973,39.947973,0.000202,0.000202,0.000202,false
40.005186,40.005186,0.019341,0.019139,0.019341,false
40.005186,40.005186,0.018938,0.019138,0.018938,false
39.966909,39.966909,0.018938,0.019139,0.018938,false
39.986048,39.986048,0,0.037873,0,false
40.005186,40.005186,0.019341,0.019139,0.019341,false
39.967111,39.967111,0.019139,0.01934,0.019139,false
39.967111,39.967111,0.019139,0.01934,0.019139,false
39.985534,39.985534,0.026711,0.000513,0.026711,false
39.984214,39.984214,0.026055,0,0.026055,false
39.96579,39.96579,0.018424,0.018424,0.018424,false
39.967111,39.967111,0.01934,0.018936,0.01934,false
40.00416,40.00416,0.018437,0.019138,0.018437,false
39.984818,39.984818,0.026938,0.000203,0.026938,false
39.94722,39.94722,0.001351,0,0.001351,false
39.965313,39.965313,0.017893,0.019453,0.017893,false
39.987021,39.987021,0.025936,0.001632,0.025936,false
39.984124,39.984124,0.024927,0.001266,0.024927,false
39.944575,39.944575,0.001974,0,0.001974,false
39.964668,39.964668,0.020446,0.018588,0.020446,false
39.98175,39.98175,0.029533,0.000511,0.029533,false
39.987588,39.987588,0.027819,0.000441,0.027819,false
39.967183,39.967183,0.020457,0.018935,0.020457,false
39.987036,39.987036,0.0285,0.000515,0.0285,false
40.026927,40.026927,0,0,0,false
40.004985,40.004985,0.018937,0.018937,0.018937,false
39.984929,39.984929,0.026565,0.000715,0.026565,false
39.947569,39.947569,0.000202,0.000202,0.000202,false
39.985331,39.985331,0.027862,0.000716,0.027862,false
39.986451,39.986451,0.027066,0,0.027066,false
39.966909,39.966909,0.019341,0.019138,0.019341,false
40.004672,40.004672,0.019354,0.018625,0.019354,false
40.004672,40.004672,0.019354,0.018625,0.019354,false
39.986048,39.986048,0.000285,0.038277,0.000285,false
40.005388,40.005388,0.019139,0.018937,0.019139,false
39.986249,39.986249,0.027209,0.000202,0.027209,false
39.966505,39.966505,0.019139,0.019139,0.019139,false
39.986599,39.986599,0.026679,0.000955,0.026679,false
39.966027,39.966027,0.02011,0.018587,0.02011,false
39.985331,39.985331,0.027584,0.000717,0.027584,false
40.024526,40.024526,0.000202,0.000202,0.000202,false
40.005388,40.005388,0.019139,0.018937,0.019139,false
39.948175,39.948175,0,0,0,false
39.966193,39.966193,0.018959,0.019855,0.018959,false
40.004985,40.004985,0.018937,0.018937,0.018937,false
39.985846,39.985846,0.026924,0.000202,0.026924,false
39.966909,39.966909,0.018938,0.019139,0.018938,false
39.985533,39.985533,0.027432,0.000918,0.027432,false
39.985845,39.985845,0.027209,0.000202,0.027209,false
39.986048,39.986048,0.000285,0.038277,0.000285,false
40.005387,40.005387,0.01934,0.01934,0.01934,false
39.986249,39.986249,0.027209,0.000202,0.027209,false
40.005387,40.005387,0.01934,0.01934,0.01934,false
40.023408,40.023408,0.000917,0.000513,0.000917,false
40.023921,40.023921,0,0,0,false
40.004782,40.004782,0.019139,0.019139,0.019139,false
39.965789,39.965789,0.019152,0.019855,0.019152,false
39.965789,39.965789,0.019152,0.019855,0.019152,false
39.966707,39.966707,0.01934,0.01934,0.01934,false
39.966707,39.966707,0.01914,0.018937,0.01914,false
39.966909,39.966909,0.018938,0.019139,0.018938,false
39.967313,39.967313,0.019138,0.019138,0.019138,false
39.986451,39.986451,0.027066,0,0.027066,false
39.984818,39.984818,0.001164,0.03848,0.001164,false
40.004671,40.004671,0.020057,0.020057,0.020057,false
40.00447,40.00447,0.019654,0.019855,0.019654,false
40.001885,40.001885,0.0185,0.019653,0.0185,false
39.985187,39.985187,0.00262,0.035764,0.00262,false
39.968892,39.968892,0.01898,0.018036,0.01898,false
40.028357,40.028357,0.00183,0.00055,0.00183,false
40.00533,40.00533,0.022277,0.018995,0.022277,false
40.026579,40.026579,0.000974,0.000752,0.000974,false
39.985881,39.985881,0.028247,0.00167,0.028247,false
40.023921,40.023921,0,0,0,false
39.985881,39.985881,0.027986,0.000167,0.027986,false
39.967459,39.967459,0.019891,0.019688,0.019891,false
39.985331,39.985331,0.027573,0.000716,0.027573,false
39.967111,39.967111,0.018937,0.018937,0.018937,false
39.967111,39.967111,0.018937,0.018937,0.018937,false
39.967111,39.967111,0.018937,0.018937,0.018937,false
40.005938,40.005938,0.019689,0.018387,0.019689,false
39.965072,39.965072,0.019868,0.019139,0.019868,false
39.966193,39.966193,0.018959,0.019855,0.018959,false
39.986048,39.986048,0.02678,0,0.02678,false
40.005186,40.005186,0.018938,0.019138,0.018938,false
40.005186,40.005186,0.018938,0.019138,0.018938,false
39.966909,39.966909,0.018938,0.019139,0.018938,false
39.966909,39.966909,0.018938,0.019139,0.018938,false
39.985845,39.985845,0.027209,0.000202,0.027209,false
40.004782,40.004782,0.019139,0.019139,0.019139,false
39.966909,39.966909,0.018938,0.019139,0.018938,false
39.986451,39.986451,0,0.038277,0,false
40.024324,40.024324,0.000285,0,0.000285,false
40.004984,40.004984,0.01914,0.01934,0.01914,false
39.985332,39.985332,0.026851,0.000715,0.026851,false
39.985644,39.985644,0.027066,0,0.027066,false
40.024123,40.024123,0.000202,0.000202,0.000202,false
39.984414,39.984414,0.000881,0.03848,0.000881,false
39.965789,39.965789,0.019152,0.019855,0.019152,false
39.985846,39.985846,0.000202,0.038075,0.000202,false
39.98625,39.98625,0.026923,0.000202,0.026923,false
39.986048,39.986048,0,0.037873,0,false
39.985644,39.985644,0.027066,0,0.027066,false
39.986249,39.986249,0.000202,0.038479,0.000202,false
39.98625,39.98625,0.026923,0.000202,0.026923,false
39.967111,39.967111,0.019139,0.01934,0.019139,false
40.004985,40.004985,0.018937,0.018937,0.018937,false
40.004984,40.004984,0.01914,0.01934,0.01914,false
40.024526,40.024526,0.000202,0.000202,0.000202,false
39.986451,39.986451,0.027066,0,0.027066,false
40.006891,40.006891,0.019913,0.018937,0.019913,false
39.967862,39.967862,0.020092,0.019688,0.020092,false
39.985846,39.985846,0.026924,0.000202,0.026924,false
40.004269,40.004269,0.018625,0.019652,0.018625,false
39.965239,39.965239,0.018701,0.018424,0.018701,false
39.966156,39.966156,0.018905,0.020773,0.018905,false
39.950672,39.950672,0.001543,0.001543,0.001543,false
39.986234,39.986234,0.024406,0.001469,0.024406,false
39.982602,39.982602,0.023525,0.002461,0.023525,false
39.98403,39.98403,0.002787,0.037324,0.002787,false
39.963952,39.963952,0.020359,0.019304,0.020359,false
39.945658,39.945658,0.0013,0.00068,0.0013,false
39.985019,39.985019,0.028079,0,0.028079,false
40.004875,40.004875,0.019152,0.018423,0.019152,false
40.024728,40.024728,0,0,0,false
40.024728,40.024728,0,0,0,false
39.947697,39.947697,0.000755,0.000955,0.000755,false
39.964964,39.964964,0.018952,0.018222,0.018952,false
39.983496,39.983496,0.027578,0.000715,0.027578,false
39.96456,39.96456,0.018425,0.019654,0.018425,false
39.945934,39.945934,0.001013,0,0.001013,false
39.9839,39.9839,0.027574,0.000715,0.027574,false
39.984413,39.984413,0.028222,0.000202,0.028222,false
39.984415,39.984415,0.001164,0.038077,0.001164,false
39.984137,39.984137,0.028419,0.000881,0.028419,false
39.985128,39.985128,0.028788,0.000109,0.028788,false
39.986797,39.986797,0.028958,0.001157,0.028958,false
40.00478,40.00478,0.021135,0.020021,0.021135,false
40.006448,40.006448,0.021286,0.021286,0.021286,false
40.027734,40.027734,0,0,0,false
39.984102,39.984102,0.027718,0.000917,0.027718,false
40.003755,40.003755,0.01966,0.01914,0.01966,false
39.963603,39.963603,0.020344,0.019653,0.020344,false
40.00379,40.00379,0.020334,0.020534,0.020334,false
39.965679,39.965679,0.019666,0.018937,0.019666,false
39.984819,39.984819,0.026198,0.000202,0.026198,false
39.965165,39.965165,0.018423,0.019856,0.018423,false
39.964962,39.964962,0.019653,0.019653,0.019653,false
39.96588,39.96588,0.019868,0.019138,0.019868,false
39.983589,39.983589,0.027068,0,0.027068,false
39.983387,39.983387,0.027211,0.000202,0.027211,false
39.946338,39.946338,0.001299,0,0.001299,false
39.98502,39.98502,0.027085,0.000001,0.027085,false
39.967111,39.967111,0.019139,0.01934,0.019139,false
39.984818,39.984818,0.026924,0.001633,0.026924,false
39.946007,39.946007,0.000494,0,0.000494,false
39.984653,39.984653,0.000796,0.038645,0.000796,false
40.024013,40.024013,0.000715,0.000715,0.000715,false
39.984304,39.984304,0.027578,0.000715,0.027578,false
39.964449,39.964449,0.01914,0.01914,0.01914,false
39.965678,39.965678,0.019861,0.01934,0.019861,false
39.965164,39.965164,0.019855,0.019855,0.019855,false
39.96476,39.96476,0.019654,0.019855,0.019654,false
39.945309,39.945309,0,0,0,false
39.945254,39.945254,0.000805,0.00068,0.000805,false
39.964117,39.964117,0.020368,0.019139,0.020368,false
39.964117,39.964117,0.020395,0.019139,0.020395,false
40.00427,40.00427,0.01895,0.018222,0.01895,false
40.003755,40.003755,0.01966,0.01914,0.01966,false
40.003755,40.003755,0.01966,0.01914,0.01966,false
39.985533,39.985533,0.027437,0.000515,0.027437,false
39.985019,39.985019,0.028079,0,0.028079,false
39.984615,39.984615,0.02808,0,0.02808,false
39.985644,39.985644,0.027066,0,0.027066,false
39.984139,39.984139,0.027017,0.000955,0.027017,false
40.005148,40.005148,0.020296,0.020057,0.020296,false
40.004433,40.004433,0.019666,0.019818,0.019666,false
39.98625,39.98625,0.026923,0.000202,0.026923,false
39.964963,39.964963,0.018424,0.020058,0.018424,false
39.944464,39.944464,0.001475,0.000918,0.001475,false
40.00291,40.00291,0.020336,0.019654,0.020336,false
40.003479,40.003479,0.020547,0.019819,0.020547,false
40.004708,40.004708,0.020417,0.01859,0.020417,false
39.985332,39.985332,0.027292,0.000716,0.027292,false
39.984615,39.984615,0.027793,0,0.027793,false
40.004268,40.004268,0.020057,0.019653,0.020057,false
39.965478,39.965478,0.018245,0.01914,0.018245,false
39.985332,39.985332,0.027292,0.000716,0.027292,false
40.003553,40.003553,0.019666,0.018938,0.019666,false
40.00216,40.00216,0.018677,0.020332,0.018677,false
39.962796,39.962796,0.019147,0.019985,0.019147,false
39.963366,39.963366,0.018958,0.01982,0.018958,false
39.965954,39.965954,0.020587,0.017706,0.020587,false
40.003443,40.003443,0.019153,0.019855,0.019153,false
40.00416,40.00416,0.018437,0.019138,0.018437,false
39.985021,39.985021,0.026054,0,0.026054,false
39.96568,39.96568,0.019342,0.017505,0.019342,false
39.965476,39.965476,0.020078,0.019138,0.020078,false
39.945824,39.945824,0.000918,0.000514,0.000918,false
39.946062,39.946062,0.001569,0.00068,0.001569,false
39.925838,39.925838,0.020398,0.019141,0.020398,false
39.945012,39.945012,0.0288,0.039747,0.0288,false
40.006302,40.006302,0.020941,0.021872,0.020941,false
39.966137,39.966137,0.020986,0.018293,0.020986,false
39.987478,39.987478,0.027438,0.000479,0.027438,false
39.987716,39.987716,0.028302,0.000716,0.028302,false
40.004195,40.004195,0.019196,0.020606,0.019196,false
39.966597,39.966597,0.019152,0.019855,0.019152,false
39.98502,39.98502,0.001012,0.038278,0.001012,false
39.985533,39.985533,0.027437,0.000515,0.027437,false
39.965789,39.965789,0.019152,0.019855,0.019152,false
39.984214,39.984214,0.026055,0,0.026055,false
40.00394,40.00394,0.01878,0.018222,0.01878,false
39.98469,39.98469,0.026506,0.000072,0.026506,false
39.967313,39.967313,0.019138,0.019138,0.019138,false
39.946742,39.946742,0.001013,0,0.001013,false
39.984818,39.984818,0.027234,0.000203,0.027234,false
40.004268,40.004268,0.019856,0.020057,0.019856,false
39.945934,39.945934,0.001013,0,0.001013,false
39.984414,39.984414,0.027234,0.0002,0.027234,false
40.003351,40.003351,0.019868,0.01914,0.019868,false
40.002671,40.002671,0.020547,0.01982,0.020547,false
40.023921,40.023921,0,0,0,false
39.946026,39.946026,0.000239,0.000239,0.000239,false
40.004911,40.004911,0.018482,0.01989,0.018482,false
39.967186,39.967186,0.017536,0.019819,0.017536,false
39.985774,39.985774,0.025528,0.000753,0.025528,false
40.004471,40.004471,0.018944,0.018423,0.018944,false
40.021776,40.021776,0.000715,0.000715,0.000715,false
40.003041,40.003041,0.018223,0.018423,0.018223,false
39.966632,39.966632,0.020619,0.01989,0.020619,false
39.963879,39.963879,0.019665,0.020737,0.019665,false
39.943748,39.943748,0.000831,0.000202,0.000831,false
39.964117,39.964117,0.020368,0.019139,0.020368,false
39.943729,39.943729,0.002719,0.001249,0.002719,false
39.965181,39.965181,0.020288,0.020607,0.020288,false
39.963843,39.963843,0.019141,0.018938,0.019141,false
39.964797,39.964797,0.018943,0.021251,0.018943,false
39.985735,39.985735,0.027577,0.000716,0.027577,false
40.004158,40.004158,0.019867,0.01914,0.019867,false
39.986451,39.986451,0.027066,0,0.027066,false
39.965165,39.965165,0.019153,0.018423,0.019153,false
39.945309,39.945309,0,0,0,false
39.964964,39.964964,0.018952,0.018222,0.018952,false
39.964247,39.964247,0.018938,0.018938,0.018938,false
39.983185,39.983185,0.027069,0,0.027069,false
40.002325,40.002325,0.018939,0.01914,0.018939,false
39.964045,39.964045,0.018939,0.01914,0.018939,false
39.945934,39.945934,0.001013,0,0.001013,false
39.965478,39.965478,0.018939,0.017707,0.018939,false
40.003243,40.003243,0.018424,0.018222,0.018424,false
39.965882,39.965882,0.01914,0.017707,0.01914,false
40.00416,40.00416,0.018437,0.019138,0.018437,false
39.983589,39.983589,0,0.038279,0,false
39.945309,39.945309,0,0,0,false
39.946026,39.946026,0.000716,0.000716,0.000716,false
39.965165,39.965165,0.019153,0.018423,0.019153,false
39.947458,39.947458,0.000716,0.000716,0.000716,false
39.955232,39.955232,0.009923,0.009923,0.009923,false
39.964963,39.964963,0.019147,0.018625,0.019147,false
40.023298,40.023298,0.001011,0,0.001011,false
39.984102,39.984102,0.027718,0.000917,0.027718,false
39.985736,39.985736,0.026565,0.000715,0.026565,false
39.947256,39.947256,0.000744,0.000514,0.000744,false
39.947256,39.947256,0.000744,0.000514,0.000744,false
40.003243,40.003243,0.018222,0.018625,0.018222,false
39.985131,39.985131,0.026706,0.000513,0.026706,false
39.965991,39.965991,0.019146,0.019653,0.019146,false
39.94654,39.94654,0.000882,0.000202,0.000882,false
39.964247,39.964247,0.019342,0.018938,0.019342,false
40.021868,40.021868,0,0,0,false
40.003443,40.003443,0.019855,0.018425,0.019855,false
39.985019,39.985019,0.028079,0,0.028079,false
39.985019,39.985019,0.028079,0,0.028079,false
39.985019,39.985019,0.028079,0,0.028079,false
39.983899,39.983899,0.027863,0.000715,0.027863,false
39.984102,39.984102,0.027718,0.000917,0.027718,false
40.003443,40.003443,0.019153,0.019855,0.019153,false
39.983387,39.983387,0.027211,0.000202,0.027211,false
40.004158,40.004158,0.01914,0.02057,0.01914,false
40.00416,40.00416,0.018437,0.019138,0.018437,false
40.002728,40.002728,0.01914,0.01914,0.01914,false
40.004158,40.004158,0.019867,0.01914,0.019867,false
40.00304,40.00304,0.01896,0.019855,0.01896,false
39.965074,39.965074,0.018438,0.01914,0.018438,false
39.983901,39.983901,0.026562,0.000716,0.026562,false
40.022381,40.022381,0.000743,0.000917,0.000743,false
39.983589,39.983589,0,0.038279,0,false
40.002838,40.002838,0.018951,0.019653,0.018951,false
40.003957,40.003957,0.019876,0.018938,0.019876,false
39.984304,39.984304,0.027578,0.000715,0.027578,false
39.94654,39.94654,0.001165,0.000202,0.001165,false
39.965165,39.965165,0.019153,0.018423,0.019153,false
40.002526,40.002526,0.019342,0.019342,0.019342,false
39.984103,39.984103,0.026421,0.000918,0.026421,false
40.023243,40.023243,0.000931,0.000348,0.000931,false
40.003571,40.003571,0.019856,0.02002,0.019856,false
39.985716,39.985716,0.001328,0.039782,0.001328,false
39.966099,39.966099,0.021224,0.020165,0.021224,false
39.984762,39.984762,0.027697,0.000882,0.027697,false
40.023206,40.023206,0.000715,0.000715,0.000715,false
39.965072,39.965072,0.019868,0.019139,0.019868,false
39.984413,39.984413,0.027937,0.000202,0.027937,false
40.003553,40.003553,0.019666,0.018938,0.019666,false
40.005186,40.005186,0.018938,0.019138,0.018938,false
39.948009,39.948009,0.001671,0.000165,0.001671,false
39.987204,39.987204,0.026538,0.000753,0.026538,false
40.005388,40.005388,0.019139,0.018937,0.019139,false
39.966909,39.966909,0.019341,0.019138,0.019341,false
39.967864,39.967864,0.018386,0.020093,0.018386,false
39.986047,39.986047,0.027351,0,0.027351,false
40.005186,40.005186,0.018938,0.019138,0.018938,false
39.986048,39.986048,0.027066,0.000404,0.027066,false
40.005186,40.005186,0.018938,0.019138,0.018938,false
39.967864,39.967864,0.018952,0.018184,0.018952,false
39.986249,39.986249,0.027209,0.000202,0.027209,false
39.986799,39.986799,0.000586,0.039028,0.000586,false
39.948726,39.948726,0.00078,0.000955,0.00078,false
39.985516,39.985516,0.02669,0.000202,0.02669,false
40.023921,40.023921,0.001763,0.000843,0.001763,false
40.026268,40.026268,0,0,0,false
40.026268,40.026268,0,0,0,false
39.96801,39.96801,0.019111,0.021047,0.019111,false
39.949956,39.949956,0.001552,0.000202,0.001552,false
39.985915,39.985915,0.014494,0.020708,0.014494,false
39.997796,39.997796,0.006972,0.01098,0.006972,false
40.00528,40.00528,0.001974,0.002759,0.001974,false
40.008536,40.008536,0.008243,0.012694,0.008243,false
40.006713,40.006713,0.008037,0.014459,0.008037,false
40.000737,40.000737,0.005653,0.00151,0.005653,false
39.954102,39.954102,0.038717,0.02287,0.038717,false
39.898363,39.898363,0.115309,0.103074,0.115309,false
39.962718,39.962718,0.046709,0.023119,0.046709,false
39.909807,39.909807,0.11472,0.114518,0.11472,false
40.024123,40.024123,0.000202,0.000202,0.000202,false
40.023186,40.023186,0.027236,0.040334,0.027236,false
40.040732,40.040732,0.019366,0.019854,0.019366,false
40.022106,40.022106,0.000476,0.000202,0.000476,false
40.023334,40.023334,0,0.000587,0,false
40.027202,40.027202,0.00204,0.000202,0.00204,false
40.025864,40.025864,0.00154,0.001136,0.00154,false
40.026231,40.026231,0.001063,0,0.001063,false
40.007442,40.007442,0.018588,0.019889,0.018588,false
40.005737,40.005737,0.018387,0.018587,0.018387,false
39.985884,39.985884,0.025901,0.000164,0.025901,false
40.005536,40.005536,0.018386,0.018386,0.018386,false
40.006286,40.006286,0.019139,0.020642,0.019139,false
39.968891,39.968891,0.019181,0.019688,0.019181,false
39.946577,39.946577,0.001202,0.001671,0.001202,false
39.96623,39.96623,0.019141,0.019414,0.019141,false
39.982927,39.982927,0.028036,0.003121,0.028036,false
39.962558,39.962558,0.018835,0.020298,0.018835,false
39.986118,39.986118,0.029143,0,0.029143,false
40.005459,40.005459,0.02086,0.019342,0.02086,false
40.006376,40.006376,0.02062,0.019855,0.02062,false
39.94856,39.94856,0.001382,0.000716,0.001382,false
39.986599,39.986599,0.000551,0.037322,0.000551,false
39.984963,39.984963,0.028616,0.000752,0.028616,false
39.98513,39.98513,0.027437,0.000918,0.027437,false
40.023921,40.023921,0,0,0,false
